"workerid","language","enjoyment","gender","age","problems","comments","asses","fairprice","education"
458,"English",1,"Female",26,"None","Thanks for a fun hit!","Yes","Yes",3
459,"ENGLISH AND ITALIAN",0,"Female",63,"NO","I HAVE NO IDEA WHAT YOU WERE TRYING TO TEST.","Yes",".40",3
460,"English",0,"Male",29,"No","Thanks for asking what is a fair price.","Yes",".70",3
461,"English",0,"Male",33,"no","","Yes","0.50",3
462,"English",1,"Male",36,"None","I thought it was an interesting HIT. Thank you for the reward, as well.","Yes","0.30",2
463,"English",0,"Female",62,"no","none","Yes","yes",1
464,"English",1,"Female",33,"no","","Yes",".30",2
465,"English",1,"Male",31,"","","Yes","$0.50",3
466,"English",1,"Male",44,"","","Yes",".25",3
467,"English",0,"Female",39,"No","","Yes",".25",1
468,"English",0,"Male",21,"no","","Yes",".30",1
469,"spanish",0,"Male",29,"n/a","enjoyed the experiment i was into it ","Yes","0.35",1
470,"Engish",1,"Male",30,"no","","No","$0.5",3
471,"English",1,"Male",25,"No.","","Yes","0.30",1
472,"English",1,"Male",28,"No","No additional comments","Yes","0.50",4
473,"Englizh",1,"Male",60,"No","","Yes","30",1
474,"english",0,"Female",59,"no","","Yes","30",2
475,"English",1,"Female",61,"","","Yes","definitely",3
476,"English",1,"Female",27,"","","Yes","",3
477,"english",1,"Female",19,"no","","Yes",".10",2
478,"English",0,"Female",59,"no","Nope!","Yes","50",3
479,"English",0,"Male",31,"nonw","","Yes",".50",2
480,"english",0,"Male",40,"no","","Yes","0.50",3
481,"English",0,"Female",29,"no","Interesting","Yes","00.50",1
482,"English",1,"Female",29,"Not that I experienced.","I enjoyed the hypothetical situation but I wish I was given more information even though it is a fictional event.","Yes","$0.50",2
483,"English",1,"Male",18,"No","No","Yes","0.3",0
484,"english",1,"Male",48,"no","good luck","Yes",".50",2
485,"English",1,"Female",40,"No","","Yes",".35",3
486,"English",1,"Male",42,"None","None","Yes","1 dollar",3
487,"english",1,"Female",59,"no","no","Yes",".25",2
488,"English",1,"Female",40,"no","","Yes",".50",3
489,"english",1,"Female",42,"no","","Yes","1",3
490,"English",1,"Female",27,"No","I enjoyed the scenario in this experiment. I did not figure out the pattern for determining the percentage for animal K.","Yes","0.30",4
491,"english",0,"Female",36,"none","","Yes","25",4
492,"English",0,"Male",38,"No","","Yes",".75",4
493,"English",0,"Female",41,"no","Fun ","Yes",".50",4
494,"English",0,"Female",30,"No.","","Yes","No",4
495,"English",1,"Female",33,"No.","","Yes","0.30",3
496,"English, russian ",1,"Female",33,"No","","Yes",".75",3
497,"english",0,"Female",32,"no","no","Yes","yes",3
498,"English",1,"Male",28,"No","","Yes","1.00",3
499,"English ",1,"Female",46,"No","Different","Yes",".50",3
500,"English",1,"Female",30,"No","","Yes",".25",2
501,"english",0,"Male",51,"no","","Yes","1.00",2
502,"ENGLISH",0,"Male",25,"no","","Yes","50 cents",1
503,"English",0,"Male",26,"none","","Yes",".40",3
504,"English",1,"Male",32,"No","","Yes","50",2
505,"english",0,"Female",44,"","","Yes","",2
506,"English",0,"Male",25,"no","No I hope the animals avoid the earthquakes","Yes","it&quotechars ok",3
507,"English",0,"Male",49,"no","","Yes",".50",3
508,"English",0,"Female",40,"no","","Confused",".30",3
509,"English",1,"Male",49,"n/a","n/a","Yes",".40",3
510,"English",0,"Female",28,"","","Yes",".25",4
511,"English",0,"Female",57,"no","no","Yes","20",2
512,"",99,"",NA,"","","Yes","",-1
513,"English",0,"Female",35,"No","","Yes","Yes",3
514,"English",0,"Female",36,"no","","Yes",".50",1
515,"English",1,"Male",53,"No","","Yes","Why not",2
516,"English",1,"Female",25,"no","","Yes","30",3
517,"English",0,"Other",26,"","","Confused",".30",2
518,"English",0,"Female",56,"no","None","Yes",".50",3
519,"English",0,"Female",48,"n0","","Yes",".30",4
520,"english",0,"Female",26,"no","","Yes",".30",3
521,"english",1,"Male",52,"","","Yes","DK",3
522,"English",1,"Female",40,"No",NA,"Yes","Yes",1
523,"english",0,"Female",28,"",NA,"Yes",".30",2
524,"English",0,"Female",54,"",NA,"Yes",".30",3
525,"English",1,"Male",22,"",NA,"Yes","0.3",3
526,"English",1,"Female",32,"no",NA,"Yes","0.30",1
527,"english",1,"Male",25,"",NA,"Yes","0.30",3
528,"english",0,"Male",51,"",NA,"No",".05",2
529,"English",0,"Female",59,"no",NA,"Yes",".30",3
530,"English",0,"Female",48,"",NA,"Yes",".30",3
531,"English",1,"Female",33,"no","","Yes","0.30",2
532,"english",0,"Male",60,"no","","Yes",".30",3
533,"English",1,"Male",42,"None","None","Yes","$.50 -- $1.00",3
534,"English",0,"Male",32,"No","Thank you for this opportunity!","No","0.50",3
535,"",0,"Male",71,"No.","","Yes","0.50",4
536,"eng",1,"Male",39,"no","na","Yes","y",3
537,"English",0,"Female",31,"None","","Yes",".40",4
538,"English",1,"Male",35,"No","","Yes","0.30",3
539,"English",0,"Male",33,"No.","Thanks!","Yes",".30",3
540,"english",0,"Female",52,"no","","Yes",NA,3
541,"English",0,"Male",40,"No","I don&quotechart have any additional comments.","No",NA,3
542,"English",0,"Female",20,"no","n/a","Yes","0.3",2
543,"English",0,"Female",40,"no","No","Yes",NA,3
544,"English ",0,"Male",39,"No",": D ","Yes","0.25",3
545,"English ",1,"Male",36,"No","","Yes","1",2
546,"english",0,"Female",43,"no","","Yes","0.3",4
547,"english",0,"Female",30,"no","no","Yes","0.3",2
548,"English",0,"Female",42,"No","The study is a little mysterious in what the questions are related to.","Yes",NA,3
549,"English",0,"Female",66,"no","Fun.","Yes",".10",4
550,"english",1,"Female",55,"","","Yes",".30",2
551,"English",1,"Female",33,"no","","Yes","yes",3
552,"English",1,"Male",22,"None","Easy and great HIT","Yes",".15",1
553,"english",0,"Female",38,"no","","Yes","yes",2
554,"English",1,"Female",56,"No,none at all.","","Yes",".30",4
555,"English",99,"Female",34,"no","","Yes","",4
556,"english",1,"Male",55,"no","none","Yes",".50",4
557,"English",1,"Female",31,"","","Yes",".40",2
558,"english",1,"Female",33,"no","","Yes","yes",2
559,"English",0,"Female",30,"","about a four minute hit, with some writing, pay should be higher or you will not get quality workers on future hits. ","Yes",".40",3
560,"english",0,"Female",30,"no","no","Yes",".50",2
561,"English",0,"Male",65,"n0","","Yes",".50",2
562,"English",1,"Male",39,"No issues","Thank you.","Yes","0.50",3
563,"English",0,"Female",42,"no","","Yes",".30",3
564,"English",0,"Female",28,"No","","Yes",".50",3
565,"english",1,"Male",38,"no","","No","yes",2
566,"English",0,"Female",23,"No","","Yes","Yes",3
567,"English",1,"Female",31,"","","Yes",NA,4
568,"ENGLISH",1,"Female",70,"NO NONE","GOOD HIT  THANK YOU  HAVE A GREAT DAY","Yes",NA,4
569,"English ",1,"Female",54,"","","Yes",NA,3
570,"English",0,"Female",24,"no","no","Yes","0.3",3
571,"english",1,"Female",39,"no","","Yes","0.25",2
572,"English",0,"Female",19,"No","It was fun","Yes",NA,1
573,"english",0,"Female",27,"no","","No","0.3",3
574,"English",1,"Female",49,"no","More incentive is always appreciated. ","Yes","30",3
575,"English",0,"Female",43,"no","","Yes",NA,3
576,"English",1,"Female",57,"no","","Yes","0.30",3
577,"english",1,"Female",35,"no","","Yes","yes",4
578,"English",1,"Female",45,"No","","Yes","40",2
579,"English",0,"Male",26,"no","none","Yes","0.30",3
580,"english",1,"Male",53,"no","","No",".50",2
581,"English",0,"Male",41,"No","","Yes",".75",3
582,"Chinese",0,"Female",48,"No","","Yes",".20",4
583,"English",0,"Female",45,"no","","Yes",".30",0
584,"English",1,"Male",36,"no","","Yes",".35",3
585,"English",0,"Male",32,"The final question was a little confusing to answer.","","Confused",".20 - .40",3
586,"english",0,"Male",54,"No however, a lot of information to memorize","fun","Yes",".03",1
587,"English",1,"Female",39,"No","","Yes","0.25",4
588,"English",1,"Male",25,"No.","Thanks!","Yes","0.3",3
589,"English",0,"Female",50,"No","No comments except thanks for the HIT.","Yes",".50",3
590,"English",0,"Male",42,"No","","Yes","1.00",4
591,"English",0,"Male",67,"no","","Yes",".39",2
592,"English",1,"Male",50,"no","Thank you.","Yes","50 cents",4
593,"English",1,"Female",49,"Thought the percentages changed, but maybe it was my imagination? My ""flash memory"" is poor."," Wish I could do this one over. :) cool experiment. ","Yes","15",3
594,"english",1,"Female",32,"no","Loved thinking about animals on another planet.","Yes","yes",2
595,"English",1,"Male",26,"No.","","Yes","0.30",1
596,"English",1,"Female",19,"No","","Yes",".40",1
597,"English",0,"Female",28,"no","","No",".5",4
598,"German/English",1,"Male",35,"no","no","Yes",".30",3
599,"English",0,"Male",32,"N0","Na","Yes",".50",4
