"workerid","rt","trial_type","property","trial_num","experimentResults","missing","explanation","n_data","condition","distribution","property_type","response","category"
45,28189,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 0, 20, 95, 30, 5, 55, 80, 45, 100, u'?']",10,"",10,"prior","uniform","psychological",0.73,"L"
45,28189,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 0, 20, 95, 30, 5, 55, 80, 45, 100, u'?']",10,"",10,"prior","uniform","psychological",0.65,"M"
45,28189,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 0, 20, 95, 30, 5, 55, 80, 45, 100, u'?']",10,"",10,"prior","uniform","psychological",0.75,"N"
45,28189,"prior_manipulation","know when earthquakes are about to happen",1,"[70, 0, 20, 95, 30, 5, 55, 80, 45, 100, u'?']",10,"",10,"prior","uniform","psychological",0.76,"O"
46,102591,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 77, 74, 1, 81, 1, 1, u'?']",10,"Just a guess, nothing more.",10,"prior","rare_strong","psychological",0.77,"K"
46,102591,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 77, 74, 1, 81, 1, 1, u'?']",10,"Just a guess, nothing more.",10,"prior","rare_strong","psychological",0.05,"L"
46,102591,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 77, 74, 1, 81, 1, 1, u'?']",10,"Just a guess, nothing more.",10,"prior","rare_strong","psychological",0.75,"M"
46,102591,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 77, 74, 1, 81, 1, 1, u'?']",10,"Just a guess, nothing more.",10,"prior","rare_strong","psychological",0.74,"N"
46,102591,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 78, 0, 75, 77, 74, 1, 81, 1, 1, u'?']",10,"Just a guess, nothing more.",10,"prior","rare_strong","psychological",0.71,"O"
47,104650,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 25, 28, 0, 0, 0, 0, 24, 0, 25, u'?']",10,"IT seemed like the ratio of animals studied earlier. Some species have 25% aware and others have 0%",10,"prior","rare_weak","psychological",0.23,"K"
47,104650,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 25, 28, 0, 0, 0, 0, 24, 0, 25, u'?']",10,"IT seemed like the ratio of animals studied earlier. Some species have 25% aware and others have 0%",10,"prior","rare_weak","psychological",0,"L"
47,104650,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 25, 28, 0, 0, 0, 0, 24, 0, 25, u'?']",10,"IT seemed like the ratio of animals studied earlier. Some species have 25% aware and others have 0%",10,"prior","rare_weak","psychological",0,"M"
47,104650,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 25, 28, 0, 0, 0, 0, 24, 0, 25, u'?']",10,"IT seemed like the ratio of animals studied earlier. Some species have 25% aware and others have 0%",10,"prior","rare_weak","psychological",0.24,"N"
47,104650,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 25, 28, 0, 0, 0, 0, 24, 0, 25, u'?']",10,"IT seemed like the ratio of animals studied earlier. Some species have 25% aware and others have 0%",10,"prior","rare_weak","psychological",0,"O"
48,143222,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 20, 5, 55, 95, 100, 70, 80, 45, 30, u'?']",10,"There was a variety of values in the first group without a real pattern so you would have to assume you would get a variety in the next group.",10,"prior","uniform","psychological",0.43,"K"
48,143222,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 20, 5, 55, 95, 100, 70, 80, 45, 30, u'?']",10,"There was a variety of values in the first group without a real pattern so you would have to assume you would get a variety in the next group.",10,"prior","uniform","psychological",0.79,"L"
48,143222,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 20, 5, 55, 95, 100, 70, 80, 45, 30, u'?']",10,"There was a variety of values in the first group without a real pattern so you would have to assume you would get a variety in the next group.",10,"prior","uniform","psychological",0.13,"M"
48,143222,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 20, 5, 55, 95, 100, 70, 80, 45, 30, u'?']",10,"There was a variety of values in the first group without a real pattern so you would have to assume you would get a variety in the next group.",10,"prior","uniform","psychological",0.29,"N"
48,143222,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 20, 5, 55, 95, 100, 70, 80, 45, 30, u'?']",10,"There was a variety of values in the first group without a real pattern so you would have to assume you would get a variety in the next group.",10,"prior","uniform","psychological",0.62,"O"
49,160623,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 78, 24, 76, 22, 77, 26, 75, 24, 78, u'?']",10,"There was a pattern seen",10,"prior","weak_or_strong","psychological",0.22,"K"
49,160623,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 78, 24, 76, 22, 77, 26, 75, 24, 78, u'?']",10,"There was a pattern seen",10,"prior","weak_or_strong","psychological",0.73,"L"
49,160623,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 78, 24, 76, 22, 77, 26, 75, 24, 78, u'?']",10,"There was a pattern seen",10,"prior","weak_or_strong","psychological",0.23,"M"
49,160623,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 78, 24, 76, 22, 77, 26, 75, 24, 78, u'?']",10,"There was a pattern seen",10,"prior","weak_or_strong","psychological",0.74,"N"
49,160623,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 78, 24, 76, 22, 77, 26, 75, 24, 78, u'?']",10,"There was a pattern seen",10,"prior","weak_or_strong","psychological",0.23,"O"
50,161406,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 26, 28, 24, 0, 27, 0, 24, 0, u'?']",10,"Half of the group of animals I was shown initially couldn&quotechart detect earthquakes, and the other half could detect them ~25% of the time. I figured the pattern would hold.",10,"prior","rare_weak","psychological",0,"K"
50,161406,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 26, 28, 24, 0, 27, 0, 24, 0, u'?']",10,"Half of the group of animals I was shown initially couldn&quotechart detect earthquakes, and the other half could detect them ~25% of the time. I figured the pattern would hold.",10,"prior","rare_weak","psychological",0,"L"
50,161406,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 26, 28, 24, 0, 27, 0, 24, 0, u'?']",10,"Half of the group of animals I was shown initially couldn&quotechart detect earthquakes, and the other half could detect them ~25% of the time. I figured the pattern would hold.",10,"prior","rare_weak","psychological",0.24,"M"
50,161406,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 26, 28, 24, 0, 27, 0, 24, 0, u'?']",10,"Half of the group of animals I was shown initially couldn&quotechart detect earthquakes, and the other half could detect them ~25% of the time. I figured the pattern would hold.",10,"prior","rare_weak","psychological",0.24,"N"
50,161406,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 26, 28, 24, 0, 27, 0, 24, 0, u'?']",10,"Half of the group of animals I was shown initially couldn&quotechart detect earthquakes, and the other half could detect them ~25% of the time. I figured the pattern would hold.",10,"prior","rare_weak","psychological",0,"O"
51,109533,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 0, 1, 29, 23, 0, 0, 27, 0, 22, u'?']",10,"Seemed like it was either 0% or ~25% so was gauging expected value at around 10%",10,"prior","rare_weak","psychological",0.07,"K"
51,109533,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 0, 1, 29, 23, 0, 0, 27, 0, 22, u'?']",10,"Seemed like it was either 0% or ~25% so was gauging expected value at around 10%",10,"prior","rare_weak","psychological",0.07,"L"
51,109533,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 0, 1, 29, 23, 0, 0, 27, 0, 22, u'?']",10,"Seemed like it was either 0% or ~25% so was gauging expected value at around 10%",10,"prior","rare_weak","psychological",0.07,"M"
51,109533,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 0, 1, 29, 23, 0, 0, 27, 0, 22, u'?']",10,"Seemed like it was either 0% or ~25% so was gauging expected value at around 10%",10,"prior","rare_weak","psychological",0.07,"N"
51,109533,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 0, 1, 29, 23, 0, 0, 27, 0, 22, u'?']",10,"Seemed like it was either 0% or ~25% so was gauging expected value at around 10%",10,"prior","rare_weak","psychological",0.07,"O"
52,423454,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 46, 1, 2, 1, 47, 46, 0, 54, 51, u'?']",10,"I considered the previous pattern of % o the species A thru I that I thought may also predict earthquakes. ",10,"prior","rare_half","psychological",0.09,"K"
52,423454,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 46, 1, 2, 1, 47, 46, 0, 54, 51, u'?']",10,"I considered the previous pattern of % o the species A thru I that I thought may also predict earthquakes. ",10,"prior","rare_half","psychological",0.46,"L"
52,423454,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 46, 1, 2, 1, 47, 46, 0, 54, 51, u'?']",10,"I considered the previous pattern of % o the species A thru I that I thought may also predict earthquakes. ",10,"prior","rare_half","psychological",0.48,"M"
52,423454,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 46, 1, 2, 1, 47, 46, 0, 54, 51, u'?']",10,"I considered the previous pattern of % o the species A thru I that I thought may also predict earthquakes. ",10,"prior","rare_half","psychological",0.01,"N"
52,423454,"prior_manipulation","know when earthquakes are about to happen",1,"[1, 46, 1, 2, 1, 47, 46, 0, 54, 51, u'?']",10,"I considered the previous pattern of % o the species A thru I that I thought may also predict earthquakes. ",10,"prior","rare_half","psychological",0.13,"O"
53,200502,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 24, 27, 1, 0, 21, 24, 0, u'?']",10,"Partial gut reaction, and partial reflection upon the percentages of Animals A through J.",10,"prior","rare_weak","psychological",0.38,"K"
53,200502,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 24, 27, 1, 0, 21, 24, 0, u'?']",10,"Partial gut reaction, and partial reflection upon the percentages of Animals A through J.",10,"prior","rare_weak","psychological",0.04,"L"
53,200502,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 24, 27, 1, 0, 21, 24, 0, u'?']",10,"Partial gut reaction, and partial reflection upon the percentages of Animals A through J.",10,"prior","rare_weak","psychological",0.89,"M"
53,200502,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 24, 27, 1, 0, 21, 24, 0, u'?']",10,"Partial gut reaction, and partial reflection upon the percentages of Animals A through J.",10,"prior","rare_weak","psychological",0.4,"N"
53,200502,"prior_manipulation","know when earthquakes are about to happen",1,"[25, 1, 0, 24, 27, 1, 0, 21, 24, 0, u'?']",10,"Partial gut reaction, and partial reflection upon the percentages of Animals A through J.",10,"prior","rare_weak","psychological",0.83,"O"
54,124449,"prior_manipulation","know when earthquakes are about to happen",1,"[21, 99, 100, 100, 29, 27, 99, 26, 27, 96, u'?']",10,"It seems either a quarter or the entire population has this ability.",10,"prior","weak_or_deterministic","psychological",0.32,"K"
54,124449,"prior_manipulation","know when earthquakes are about to happen",1,"[21, 99, 100, 100, 29, 27, 99, 26, 27, 96, u'?']",10,"It seems either a quarter or the entire population has this ability.",10,"prior","weak_or_deterministic","psychological",0.96,"L"
54,124449,"prior_manipulation","know when earthquakes are about to happen",1,"[21, 99, 100, 100, 29, 27, 99, 26, 27, 96, u'?']",10,"It seems either a quarter or the entire population has this ability.",10,"prior","weak_or_deterministic","psychological",1,"M"
54,124449,"prior_manipulation","know when earthquakes are about to happen",1,"[21, 99, 100, 100, 29, 27, 99, 26, 27, 96, u'?']",10,"It seems either a quarter or the entire population has this ability.",10,"prior","weak_or_deterministic","psychological",1,"N"
54,124449,"prior_manipulation","know when earthquakes are about to happen",1,"[21, 99, 100, 100, 29, 27, 99, 26, 27, 96, u'?']",10,"It seems either a quarter or the entire population has this ability.",10,"prior","weak_or_deterministic","psychological",0.36,"O"
55,159883,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 24, 23, 77, 77, 72, 75, 24, 24, 76, u'?']",10,"The pattern of animals knowing when earthquakes were about to happen seemed to go in twos. It started with a low percentage and gradually increased until it began decreasing again.",10,"prior","weak_or_strong","psychological",0.33,"K"
55,159883,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 24, 23, 77, 77, 72, 75, 24, 24, 76, u'?']",10,"The pattern of animals knowing when earthquakes were about to happen seemed to go in twos. It started with a low percentage and gradually increased until it began decreasing again.",10,"prior","weak_or_strong","psychological",0.55,"L"
55,159883,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 24, 23, 77, 77, 72, 75, 24, 24, 76, u'?']",10,"The pattern of animals knowing when earthquakes were about to happen seemed to go in twos. It started with a low percentage and gradually increased until it began decreasing again.",10,"prior","weak_or_strong","psychological",0.55,"M"
55,159883,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 24, 23, 77, 77, 72, 75, 24, 24, 76, u'?']",10,"The pattern of animals knowing when earthquakes were about to happen seemed to go in twos. It started with a low percentage and gradually increased until it began decreasing again.",10,"prior","weak_or_strong","psychological",0.7,"N"
55,159883,"prior_manipulation","know when earthquakes are about to happen",1,"[24, 24, 23, 77, 77, 72, 75, 24, 24, 76, u'?']",10,"The pattern of animals knowing when earthquakes were about to happen seemed to go in twos. It started with a low percentage and gradually increased until it began decreasing again.",10,"prior","weak_or_strong","psychological",0.7,"O"
56,232628,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 73, 77, 100, 98, 75, 77, 100, 99, 73, u'?']",10,"That is my best guest.",10,"prior","strong_or_deterministic","psychological",0.43,"K"
56,232628,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 73, 77, 100, 98, 75, 77, 100, 99, 73, u'?']",10,"That is my best guest.",10,"prior","strong_or_deterministic","psychological",0.2,"L"
56,232628,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 73, 77, 100, 98, 75, 77, 100, 99, 73, u'?']",10,"That is my best guest.",10,"prior","strong_or_deterministic","psychological",0.35,"M"
56,232628,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 73, 77, 100, 98, 75, 77, 100, 99, 73, u'?']",10,"That is my best guest.",10,"prior","strong_or_deterministic","psychological",0.44,"N"
56,232628,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 73, 77, 100, 98, 75, 77, 100, 99, 73, u'?']",10,"That is my best guest.",10,"prior","strong_or_deterministic","psychological",0.42,"O"
57,201694,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 77, 100, 100, 72, 100, 99, 77, 78, u'?']",10,"As the list of animals grew longer, their ability to know when earthquakes are coming gradually got smaller, so this goes along with the pattern that I saw.",10,"prior","strong_or_deterministic","psychological",0.76,"K"
57,201694,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 77, 100, 100, 72, 100, 99, 77, 78, u'?']",10,"As the list of animals grew longer, their ability to know when earthquakes are coming gradually got smaller, so this goes along with the pattern that I saw.",10,"prior","strong_or_deterministic","psychological",0.72,"L"
57,201694,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 77, 100, 100, 72, 100, 99, 77, 78, u'?']",10,"As the list of animals grew longer, their ability to know when earthquakes are coming gradually got smaller, so this goes along with the pattern that I saw.",10,"prior","strong_or_deterministic","psychological",0.88,"M"
57,201694,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 77, 100, 100, 72, 100, 99, 77, 78, u'?']",10,"As the list of animals grew longer, their ability to know when earthquakes are coming gradually got smaller, so this goes along with the pattern that I saw.",10,"prior","strong_or_deterministic","psychological",0.76,"N"
57,201694,"prior_manipulation","know when earthquakes are about to happen",1,"[76, 100, 77, 100, 100, 72, 100, 99, 77, 78, u'?']",10,"As the list of animals grew longer, their ability to know when earthquakes are coming gradually got smaller, so this goes along with the pattern that I saw.",10,"prior","strong_or_deterministic","psychological",0.64,"O"
58,357560,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 0, 0, 50, 48, 0, 0, 44, 52, 0, u'?']",10,"I went with the pattern, they seem to be either 0 or about half",10,"prior","rare_half","psychological",0.52,"K"
58,357560,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 0, 0, 50, 48, 0, 0, 44, 52, 0, u'?']",10,"I went with the pattern, they seem to be either 0 or about half",10,"prior","rare_half","psychological",0.01,"L"
58,357560,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 0, 0, 50, 48, 0, 0, 44, 52, 0, u'?']",10,"I went with the pattern, they seem to be either 0 or about half",10,"prior","rare_half","psychological",0.01,"M"
58,357560,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 0, 0, 50, 48, 0, 0, 44, 52, 0, u'?']",10,"I went with the pattern, they seem to be either 0 or about half",10,"prior","rare_half","psychological",0.52,"N"
58,357560,"prior_manipulation","know when earthquakes are about to happen",1,"[52, 0, 0, 50, 48, 0, 0, 44, 52, 0, u'?']",10,"I went with the pattern, they seem to be either 0 or about half",10,"prior","rare_half","psychological",0,"O"
59,475675,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 46, 48, 21, 48, 28, 28, 49, 27, 48, u'?']",10,"The sample provided indicates at least 1 in 5 animals will sense earthquakes.  Roughly half of them will be able to predict earthquakes around 46% of the time.",10,"prior","weak_or_half","psychological",0.16,"K"
59,475675,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 46, 48, 21, 48, 28, 28, 49, 27, 48, u'?']",10,"The sample provided indicates at least 1 in 5 animals will sense earthquakes.  Roughly half of them will be able to predict earthquakes around 46% of the time.",10,"prior","weak_or_half","psychological",0.45,"L"
59,475675,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 46, 48, 21, 48, 28, 28, 49, 27, 48, u'?']",10,"The sample provided indicates at least 1 in 5 animals will sense earthquakes.  Roughly half of them will be able to predict earthquakes around 46% of the time.",10,"prior","weak_or_half","psychological",0.42,"M"
59,475675,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 46, 48, 21, 48, 28, 28, 49, 27, 48, u'?']",10,"The sample provided indicates at least 1 in 5 animals will sense earthquakes.  Roughly half of them will be able to predict earthquakes around 46% of the time.",10,"prior","weak_or_half","psychological",0.18,"N"
59,475675,"prior_manipulation","know when earthquakes are about to happen",1,"[23, 46, 48, 21, 48, 28, 28, 49, 27, 48, u'?']",10,"The sample provided indicates at least 1 in 5 animals will sense earthquakes.  Roughly half of them will be able to predict earthquakes around 46% of the time.",10,"prior","weak_or_half","psychological",0.42,"O"
60,271994,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 100, 0, 0, 1, 100, 98, 0, 100, 1, u'?']",10,"no i really have no way of knowing i just took information for the first part of the animals and made a guess",10,"prior","rare_deterministic","psychological",1,"K"
60,271994,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 100, 0, 0, 1, 100, 98, 0, 100, 1, u'?']",10,"no i really have no way of knowing i just took information for the first part of the animals and made a guess",10,"prior","rare_deterministic","psychological",1,"L"
60,271994,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 100, 0, 0, 1, 100, 98, 0, 100, 1, u'?']",10,"no i really have no way of knowing i just took information for the first part of the animals and made a guess",10,"prior","rare_deterministic","psychological",0,"M"
60,271994,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 100, 0, 0, 1, 100, 98, 0, 100, 1, u'?']",10,"no i really have no way of knowing i just took information for the first part of the animals and made a guess",10,"prior","rare_deterministic","psychological",0.06,"N"
60,271994,"prior_manipulation","know when earthquakes are about to happen",1,"[100, 100, 0, 0, 1, 100, 98, 0, 100, 1, u'?']",10,"no i really have no way of knowing i just took information for the first part of the animals and made a guess",10,"prior","rare_deterministic","psychological",0.87,"O"
61,237535,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 72, 100, 99, 81, 76, 98, 77, 98, 100, u'?']",10,"The next 5 species of animals could be really smarter then the previous five and will be able to predict any earthquakes. ",10,"prior","strong_or_deterministic","psychological",0.79,"K"
61,237535,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 72, 100, 99, 81, 76, 98, 77, 98, 100, u'?']",10,"The next 5 species of animals could be really smarter then the previous five and will be able to predict any earthquakes. ",10,"prior","strong_or_deterministic","psychological",0.62,"L"
61,237535,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 72, 100, 99, 81, 76, 98, 77, 98, 100, u'?']",10,"The next 5 species of animals could be really smarter then the previous five and will be able to predict any earthquakes. ",10,"prior","strong_or_deterministic","psychological",0.63,"M"
61,237535,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 72, 100, 99, 81, 76, 98, 77, 98, 100, u'?']",10,"The next 5 species of animals could be really smarter then the previous five and will be able to predict any earthquakes. ",10,"prior","strong_or_deterministic","psychological",0.87,"N"
61,237535,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 72, 100, 99, 81, 76, 98, 77, 98, 100, u'?']",10,"The next 5 species of animals could be really smarter then the previous five and will be able to predict any earthquakes. ",10,"prior","strong_or_deterministic","psychological",1,"O"
62,84440,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 0, 0, 1, 74, 74, 77, 69, 1, 1, u'?']",10,"No.",10,"prior","rare_strong","psychological",0.67,"K"
62,84440,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 0, 0, 1, 74, 74, 77, 69, 1, 1, u'?']",10,"No.",10,"prior","rare_strong","psychological",0.04,"L"
62,84440,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 0, 0, 1, 74, 74, 77, 69, 1, 1, u'?']",10,"No.",10,"prior","rare_strong","psychological",0.03,"M"
62,84440,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 0, 0, 1, 74, 74, 77, 69, 1, 1, u'?']",10,"No.",10,"prior","rare_strong","psychological",0.67,"N"
62,84440,"prior_manipulation","know when earthquakes are about to happen",1,"[72, 0, 0, 1, 74, 74, 77, 69, 1, 1, u'?']",10,"No.",10,"prior","rare_strong","psychological",0.64,"O"
63,201300,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 73, 73, 27, 74, 22, 74, 25, 26, 75, u'?']",10,"because there is an equal chance of it being around either 75% or 25%.  So I chose 50% even though it will probably be off by 25% to one direction.",10,"prior","weak_or_strong","psychological",0.49,"K"
63,201300,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 73, 73, 27, 74, 22, 74, 25, 26, 75, u'?']",10,"because there is an equal chance of it being around either 75% or 25%.  So I chose 50% even though it will probably be off by 25% to one direction.",10,"prior","weak_or_strong","psychological",0.49,"L"
63,201300,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 73, 73, 27, 74, 22, 74, 25, 26, 75, u'?']",10,"because there is an equal chance of it being around either 75% or 25%.  So I chose 50% even though it will probably be off by 25% to one direction.",10,"prior","weak_or_strong","psychological",0.49,"M"
63,201300,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 73, 73, 27, 74, 22, 74, 25, 26, 75, u'?']",10,"because there is an equal chance of it being around either 75% or 25%.  So I chose 50% even though it will probably be off by 25% to one direction.",10,"prior","weak_or_strong","psychological",0.49,"N"
63,201300,"prior_manipulation","know when earthquakes are about to happen",1,"[27, 73, 73, 27, 74, 22, 74, 25, 26, 75, u'?']",10,"because there is an equal chance of it being around either 75% or 25%.  So I chose 50% even though it will probably be off by 25% to one direction.",10,"prior","weak_or_strong","psychological",0.49,"O"
64,150198,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 0, 53, 46, 51, 1, 51, 0, 0, u'?']",10,"i think the pattern is 4 with 0% ability and then the next 2 with 50%",10,"prior","rare_half","psychological",0.01,"K"
64,150198,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 0, 53, 46, 51, 1, 51, 0, 0, u'?']",10,"i think the pattern is 4 with 0% ability and then the next 2 with 50%",10,"prior","rare_half","psychological",0.04,"L"
64,150198,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 0, 53, 46, 51, 1, 51, 0, 0, u'?']",10,"i think the pattern is 4 with 0% ability and then the next 2 with 50%",10,"prior","rare_half","psychological",0.47,"M"
64,150198,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 0, 53, 46, 51, 1, 51, 0, 0, u'?']",10,"i think the pattern is 4 with 0% ability and then the next 2 with 50%",10,"prior","rare_half","psychological",0.52,"N"
64,150198,"prior_manipulation","know when earthquakes are about to happen",1,"[49, 0, 0, 53, 46, 51, 1, 51, 0, 0, u'?']",10,"i think the pattern is 4 with 0% ability and then the next 2 with 50%",10,"prior","rare_half","psychological",0.01,"O"
65,247282,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 99, 0, 100, 100, 100, 0, 99, u'?']",10,"Because out of the previous sets of animals only 4 of the 7 had any percentage so I reasoned that only 2 of the 5 would be able to know when earthquakes were about to happen.",10,"prior","rare_deterministic","psychological",0.01,"K"
65,247282,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 99, 0, 100, 100, 100, 0, 99, u'?']",10,"Because out of the previous sets of animals only 4 of the 7 had any percentage so I reasoned that only 2 of the 5 would be able to know when earthquakes were about to happen.",10,"prior","rare_deterministic","psychological",0.97,"L"
65,247282,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 99, 0, 100, 100, 100, 0, 99, u'?']",10,"Because out of the previous sets of animals only 4 of the 7 had any percentage so I reasoned that only 2 of the 5 would be able to know when earthquakes were about to happen.",10,"prior","rare_deterministic","psychological",1,"M"
65,247282,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 99, 0, 100, 100, 100, 0, 99, u'?']",10,"Because out of the previous sets of animals only 4 of the 7 had any percentage so I reasoned that only 2 of the 5 would be able to know when earthquakes were about to happen.",10,"prior","rare_deterministic","psychological",0,"N"
65,247282,"prior_manipulation","know when earthquakes are about to happen",1,"[0, 0, 0, 99, 0, 100, 100, 100, 0, 99, u'?']",10,"Because out of the previous sets of animals only 4 of the 7 had any percentage so I reasoned that only 2 of the 5 would be able to know when earthquakes were about to happen.",10,"prior","rare_deterministic","psychological",0.02,"O"
66,208307,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 24, 24, 98, 23, 100, 25, 26, 100, 100, u'?']",10,"I have not noticed a pattern as to which animals have a higher accuracy of predicting earthquakes.",10,"prior","weak_or_deterministic","psychological",0.16,"K"
66,208307,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 24, 24, 98, 23, 100, 25, 26, 100, 100, u'?']",10,"I have not noticed a pattern as to which animals have a higher accuracy of predicting earthquakes.",10,"prior","weak_or_deterministic","psychological",0.92,"L"
66,208307,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 24, 24, 98, 23, 100, 25, 26, 100, 100, u'?']",10,"I have not noticed a pattern as to which animals have a higher accuracy of predicting earthquakes.",10,"prior","weak_or_deterministic","psychological",0.35,"M"
66,208307,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 24, 24, 98, 23, 100, 25, 26, 100, 100, u'?']",10,"I have not noticed a pattern as to which animals have a higher accuracy of predicting earthquakes.",10,"prior","weak_or_deterministic","psychological",0.51,"N"
66,208307,"prior_manipulation","know when earthquakes are about to happen",1,"[97, 24, 24, 98, 23, 100, 25, 26, 100, 100, u'?']",10,"I have not noticed a pattern as to which animals have a higher accuracy of predicting earthquakes.",10,"prior","weak_or_deterministic","psychological",0.7,"O"
67,86468,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 49, 57, 53, 100, 95, 100, 98, 52, 100, u'?']",10,"There is no way to extrapolate from the previous set of animals. The best guess is that the percentages are going to vary, so I randomly selected values but tried to make them different.",10,"prior","half_or_deterministic","psychological",0.55,"K"
67,86468,"prior_manipulation","know when earthquakes are about to happen",1,"[51, 49, 57, 53, 100, 95, 100, 98, 52, 100, u'?']",10,"There is no way to extrapolate from the previous set of animals. The best guess is that the percentages are going to vary, so I randomly selected values but tried to make them different.",10,"prior","half_or_deterministic","psychological",0.72,"L"
