"workerid","rt","trial_type","property_type","trial_num","animal_class","index","property","category","response"
16,12129,"prevalence_elicitation","behavior_aggressive",3,"Insects/Bugs",5,"hunt other animals","ants","0"
16,7609,"prevalence_elicitation","behavior",4,"Fish",1,"ride the subway","tuna","0"
16,7609,"prevalence_elicitation","behavior",4,"Mammals",2,"ride the subway","cats","0"
16,7609,"prevalence_elicitation","behavior",4,"Insects/Bugs",3,"ride the subway","spiders","0"
16,7609,"prevalence_elicitation","behavior",4,"Reptiles/Amphibeans",4,"ride the subway","crocodiles","0"
16,7609,"prevalence_elicitation","behavior",4,"Mammals",5,"ride the subway","lions","0"
16,12628,"prevalence_elicitation","physical",5,"Mammals",1,"have an exquisite sense of smell","lions","0.2"
16,12628,"prevalence_elicitation","physical",5,"Fish",2,"have an exquisite sense of smell","goldfish","0"
16,12628,"prevalence_elicitation","physical",5,"Insects/Bugs",3,"have an exquisite sense of smell","spiders","0"
16,12628,"prevalence_elicitation","physical",5,"Mammals",4,"have an exquisite sense of smell","dogs","1"
16,12628,"prevalence_elicitation","physical",5,"Birds",5,"have an exquisite sense of smell","tucans","0.05"
16,7998,"prevalence_elicitation","disease_other",6,"Fish",1,"transmit HIV","goldfish","0"
16,7998,"prevalence_elicitation","disease_other",6,"Reptiles/Amphibeans",2,"transmit HIV","alligators","0"
16,7998,"prevalence_elicitation","disease_other",6,"Reptiles/Amphibeans",3,"transmit HIV","crocodiles","0"
16,7998,"prevalence_elicitation","disease_other",6,"Insects/Bugs",4,"transmit HIV","spiders","0"
16,7998,"prevalence_elicitation","disease_other",6,"Mammals",5,"transmit HIV","dogs","0.07"
16,9929,"prevalence_elicitation","behavior",7,"Fish",1,"sing beautiful songs","tuna","0"
16,9929,"prevalence_elicitation","behavior",7,"Mammals",2,"sing beautiful songs","dogs","0"
16,9929,"prevalence_elicitation","behavior",7,"Fish",3,"sing beautiful songs","salmon","0"
16,9929,"prevalence_elicitation","behavior",7,"Birds",4,"sing beautiful songs","tucans","0.51"
16,9929,"prevalence_elicitation","behavior",7,"Reptiles/Amphibeans",5,"sing beautiful songs","alligators","0"
16,14122,"prevalence_elicitation","reproduction",8,"Fish",1,"get erections","tuna","0"
16,14122,"prevalence_elicitation","reproduction",8,"Birds",2,"get erections","eagles","0.31"
16,14122,"prevalence_elicitation","reproduction",8,"Fish",3,"get erections","salmon","0"
16,14122,"prevalence_elicitation","reproduction",8,"Reptiles/Amphibeans",4,"get erections","lizards","0.33"
16,14122,"prevalence_elicitation","reproduction",8,"Fish",5,"get erections","goldfish","0"
16,6521,"prevalence_elicitation","diet",9,"Insects/Bugs",1,"eat cannabis","ladybugs","0"
16,6521,"prevalence_elicitation","diet",9,"Insects/Bugs",2,"eat cannabis","spiders","0"
16,6521,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",3,"eat cannabis","crocodiles","0"
16,6521,"prevalence_elicitation","diet",9,"Insects/Bugs",4,"eat cannabis","ants","0"
16,6521,"prevalence_elicitation","diet",9,"Fish",5,"eat cannabis","salmon","0"
16,7048,"prevalence_elicitation","physical",10,"Birds",1,"live to be a hundred years old","tucans","0"
16,7048,"prevalence_elicitation","physical",10,"Mammals",2,"live to be a hundred years old","cats","0"
16,7048,"prevalence_elicitation","physical",10,"Reptiles/Amphibeans",3,"live to be a hundred years old","crocodiles","0"
16,7048,"prevalence_elicitation","physical",10,"Reptiles/Amphibeans",4,"live to be a hundred years old","alligators","0"
16,7048,"prevalence_elicitation","physical",10,"Insects/Bugs",5,"live to be a hundred years old","ladybugs","0"
16,11082,"prevalence_elicitation","diet",11,"Insects/Bugs",1,"feed on the carcasses of dead animals","ladybugs","0"
16,11082,"prevalence_elicitation","diet",11,"Mammals",2,"feed on the carcasses of dead animals","cats","0"
16,11082,"prevalence_elicitation","diet",11,"Fish",3,"feed on the carcasses of dead animals","goldfish","0"
16,11082,"prevalence_elicitation","diet",11,"Fish",4,"feed on the carcasses of dead animals","salmon","0"
16,11082,"prevalence_elicitation","diet",11,"Mammals",5,"feed on the carcasses of dead animals","lions","1"
16,9998,"prevalence_elicitation","behavior_aggressive",12,"Reptiles/Amphibeans",1,"carry out premeditated murder","crocodiles","0"
16,9998,"prevalence_elicitation","behavior_aggressive",12,"Reptiles/Amphibeans",2,"carry out premeditated murder","alligators","0"
16,9998,"prevalence_elicitation","behavior_aggressive",12,"Insects/Bugs",3,"carry out premeditated murder","spiders","0"
16,9998,"prevalence_elicitation","behavior_aggressive",12,"Fish",4,"carry out premeditated murder","tuna","0"
16,9998,"prevalence_elicitation","behavior_aggressive",12,"Reptiles/Amphibeans",5,"carry out premeditated murder","lizards","0"
17,295722,"category_elicitation",NA,NA,"Fish",0,NA,NA,"Salmon"
17,295722,"category_elicitation",NA,NA,"Fish",0,NA,NA,"Trout"
17,295722,"category_elicitation",NA,NA,"Fish",0,NA,NA,"Halibut"
17,295722,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"Lady Bugs"
17,295722,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"Ants"
17,295722,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"Crickets"
17,295722,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"Iguanas"
17,295722,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"Gekos"
17,295722,"category_elicitation",NA,NA,"Reptiles/Amphibeans",2,NA,NA,"Kimono Dragons"
17,295722,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"Horses"
17,295722,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"Dogs"
17,295722,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"Elephants"
17,295722,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Robins"
17,295722,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Eagles"
17,295722,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Hawks"
17,89459,"prevalence_elicitation","behavior",1,"Reptiles/Amphibeans",1,"perform in the circus","Iguanas","0.01"
17,89459,"prevalence_elicitation","behavior",1,"Insects/Bugs",2,"perform in the circus","Crickets","0.01"
17,89459,"prevalence_elicitation","behavior",1,"Insects/Bugs",3,"perform in the circus","Ants","0.05"
17,89459,"prevalence_elicitation","behavior",1,"Insects/Bugs",4,"perform in the circus","Lady Bugs","0.01"
17,89459,"prevalence_elicitation","behavior",1,"Birds",5,"perform in the circus","Eagles","0.1"
17,39416,"prevalence_elicitation","disease_other",2,"Reptiles/Amphibeans",1,"carry malaria","Kimono Dragons","0.1"
17,39416,"prevalence_elicitation","disease_other",2,"Mammals",2,"carry malaria","Dogs","0.1"
17,39416,"prevalence_elicitation","disease_other",2,"Mammals",3,"carry malaria","Horses","0.15"
17,39416,"prevalence_elicitation","disease_other",2,"Reptiles/Amphibeans",4,"carry malaria","Gekos","0"
17,39416,"prevalence_elicitation","disease_other",2,"Insects/Bugs",5,"carry malaria","Lady Bugs","0"
17,33849,"prevalence_elicitation","physical",3,"Reptiles/Amphibeans",1,"live to be a hundred years old","Kimono Dragons","0.01"
17,33849,"prevalence_elicitation","physical",3,"Birds",2,"live to be a hundred years old","Robins","0.01"
17,33849,"prevalence_elicitation","physical",3,"Fish",3,"live to be a hundred years old","Salmon","0.01"
17,33849,"prevalence_elicitation","physical",3,"Insects/Bugs",4,"live to be a hundred years old","Ants","0.01"
17,33849,"prevalence_elicitation","physical",3,"Reptiles/Amphibeans",5,"live to be a hundred years old","Iguanas","0.2"
17,31639,"prevalence_elicitation","psychological",4,"Insects/Bugs",1,"know how to ride bicycles","Ants","0.01"
17,31639,"prevalence_elicitation","psychological",4,"Mammals",2,"know how to ride bicycles","Elephants","0"
17,31639,"prevalence_elicitation","psychological",4,"Fish",3,"know how to ride bicycles","Halibut","0.01"
17,31639,"prevalence_elicitation","psychological",4,"Fish",4,"know how to ride bicycles","Salmon","0.01"
17,31639,"prevalence_elicitation","psychological",4,"Insects/Bugs",5,"know how to ride bicycles","Crickets","0.01"
17,24760,"prevalence_elicitation","psychological",5,"Reptiles/Amphibeans",1,"have personalities","Iguanas","0.05"
17,24760,"prevalence_elicitation","psychological",5,"Birds",2,"have personalities","Robins","0.01"
17,24760,"prevalence_elicitation","psychological",5,"Fish",3,"have personalities","Halibut","0.01"
17,24760,"prevalence_elicitation","psychological",5,"Insects/Bugs",4,"have personalities","Crickets","0.01"
17,24760,"prevalence_elicitation","psychological",5,"Reptiles/Amphibeans",5,"have personalities","Kimono Dragons","0.05"
17,126224,"prevalence_elicitation","psychological",6,"Mammals",1,"mourn their dead","Dogs","0.2"
17,126224,"prevalence_elicitation","psychological",6,"Fish",2,"mourn their dead","Trout","0.01"
17,126224,"prevalence_elicitation","psychological",6,"Birds",3,"mourn their dead","Hawks","0.21"
17,126224,"prevalence_elicitation","psychological",6,"Reptiles/Amphibeans",4,"mourn their dead","Iguanas","0.05"
17,126224,"prevalence_elicitation","psychological",6,"Fish",5,"mourn their dead","Salmon","0.01"
17,27039,"prevalence_elicitation","behavior",7,"Reptiles/Amphibeans",1,"use tools","Gekos","0.01"
17,27039,"prevalence_elicitation","behavior",7,"Mammals",2,"use tools","Horses","0.26"
17,27039,"prevalence_elicitation","behavior",7,"Fish",3,"use tools","Salmon","0.01"
17,27039,"prevalence_elicitation","behavior",7,"Birds",4,"use tools","Eagles","0.01"
17,27039,"prevalence_elicitation","behavior",7,"Fish",5,"use tools","Halibut","0.01"
17,37688,"prevalence_elicitation","behavior_aggressive",8,"Reptiles/Amphibeans",1,"steal farmers&quotechar crops","Kimono Dragons","0.01"
17,37688,"prevalence_elicitation","behavior_aggressive",8,"Birds",2,"steal farmers&quotechar crops","Hawks","0.01"
17,37688,"prevalence_elicitation","behavior_aggressive",8,"Fish",3,"steal farmers&quotechar crops","Trout","0.01"
17,37688,"prevalence_elicitation","behavior_aggressive",8,"Birds",4,"steal farmers&quotechar crops","Eagles","0.01"
17,37688,"prevalence_elicitation","behavior_aggressive",8,"Insects/Bugs",5,"steal farmers&quotechar crops","Lady Bugs","1"
17,20759,"prevalence_elicitation","diet",9,"Fish",1,"drink soda","Trout","0.01"
17,20759,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",2,"drink soda","Gekos","0.01"
17,20759,"prevalence_elicitation","diet",9,"Birds",3,"drink soda","Hawks","0.01"
17,20759,"prevalence_elicitation","diet",9,"Mammals",4,"drink soda","Horses","0.01"
17,20759,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",5,"drink soda","Kimono Dragons","0.01"
17,39801,"prevalence_elicitation","behavior_aggressive",10,"Fish",1,"capture other animals&quotechar territory","Salmon","0.5"
17,39801,"prevalence_elicitation","behavior_aggressive",10,"Birds",2,"capture other animals&quotechar territory","Eagles","0.8"
17,39801,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",3,"capture other animals&quotechar territory","Iguanas","0.22"
17,39801,"prevalence_elicitation","behavior_aggressive",10,"Mammals",4,"capture other animals&quotechar territory","Elephants","0.91"
17,39801,"prevalence_elicitation","behavior_aggressive",10,"Mammals",5,"capture other animals&quotechar territory","Horses","0.3"
17,29264,"prevalence_elicitation","behavior_aggressive",11,"Reptiles/Amphibeans",1,"torture other animals","Iguanas","0.01"
17,29264,"prevalence_elicitation","behavior_aggressive",11,"Insects/Bugs",2,"torture other animals","Ants","0.78"
17,29264,"prevalence_elicitation","behavior_aggressive",11,"Birds",3,"torture other animals","Eagles","0.95"
17,29264,"prevalence_elicitation","behavior_aggressive",11,"Reptiles/Amphibeans",4,"torture other animals","Kimono Dragons","1"
17,29264,"prevalence_elicitation","behavior_aggressive",11,"Reptiles/Amphibeans",5,"torture other animals","Gekos","0.6"
17,33216,"prevalence_elicitation","habitat",12,"Mammals",1,"live in urban areas","Elephants","0.2"
17,33216,"prevalence_elicitation","habitat",12,"Fish",2,"live in urban areas","Trout","0.01"
17,33216,"prevalence_elicitation","habitat",12,"Reptiles/Amphibeans",3,"live in urban areas","Kimono Dragons","0.1"
17,33216,"prevalence_elicitation","habitat",12,"Reptiles/Amphibeans",4,"live in urban areas","Iguanas","0.51"
17,33216,"prevalence_elicitation","habitat",12,"Birds",5,"live in urban areas","Eagles","0.04"
18,60226,"category_elicitation",NA,NA,"Fish",0,NA,NA,"sharks"
18,60226,"category_elicitation",NA,NA,"Fish",0,NA,NA,"whales"
18,60226,"category_elicitation",NA,NA,"Fish",0,NA,NA,"dolphins"
18,60226,"category_elicitation",NA,NA,"Birds",1,NA,NA,"hummingbirds"
18,60226,"category_elicitation",NA,NA,"Birds",1,NA,NA,"bluejays"
18,60226,"category_elicitation",NA,NA,"Birds",1,NA,NA,"mockingbirds"
18,60226,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"ants"
18,60226,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"roaches"
18,60226,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"beetles"
18,60226,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"frogs"
18,60226,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"snakes"
18,60226,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"lizards"
18,60226,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"dogs"
18,60226,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"cats"
18,60226,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"rats"
18,10143,"prevalence_elicitation","habitat",1,"Insects/Bugs",1,"live in zoos","roaches","0.44"
18,10143,"prevalence_elicitation","habitat",1,"Fish",2,"live in zoos","dolphins","0.3"
18,10143,"prevalence_elicitation","habitat",1,"Mammals",3,"live in zoos","rats","0.35"
18,10143,"prevalence_elicitation","habitat",1,"Mammals",4,"live in zoos","cats","0.33"
18,10143,"prevalence_elicitation","habitat",1,"Fish",5,"live in zoos","sharks","0.42"
18,6886,"prevalence_elicitation","behavior",2,"Fish",1,"fly into building windows","whales","0.53"
18,6886,"prevalence_elicitation","behavior",2,"Birds",2,"fly into building windows","hummingbirds","0.36"
18,6886,"prevalence_elicitation","behavior",2,"Reptiles/Amphibeans",3,"fly into building windows","snakes","0.62"
18,6886,"prevalence_elicitation","behavior",2,"Fish",4,"fly into building windows","dolphins","0.31"
18,6886,"prevalence_elicitation","behavior",2,"Insects/Bugs",5,"fly into building windows","beetles","0.37"
18,6901,"prevalence_elicitation","diet",3,"Reptiles/Amphibeans",1,"cannibalize each other","frogs","0.61"
18,6901,"prevalence_elicitation","diet",3,"Mammals",2,"cannibalize each other","cats","0.37"
18,6901,"prevalence_elicitation","diet",3,"Birds",3,"cannibalize each other","mockingbirds","0.3"
18,6901,"prevalence_elicitation","diet",3,"Fish",4,"cannibalize each other","whales","0.53"
18,6901,"prevalence_elicitation","diet",3,"Fish",5,"cannibalize each other","dolphins","0.36"
18,8325,"prevalence_elicitation","behavior_aggressive",4,"Reptiles/Amphibeans",1,"steal farmers&quotechar crops","snakes","0.56"
18,8325,"prevalence_elicitation","behavior_aggressive",4,"Fish",2,"steal farmers&quotechar crops","sharks","0.31"
18,8325,"prevalence_elicitation","behavior_aggressive",4,"Reptiles/Amphibeans",3,"steal farmers&quotechar crops","frogs","0.56"
18,8325,"prevalence_elicitation","behavior_aggressive",4,"Insects/Bugs",4,"steal farmers&quotechar crops","beetles","0.32"
18,8325,"prevalence_elicitation","behavior_aggressive",4,"Birds",5,"steal farmers&quotechar crops","hummingbirds","0.3"
18,6700,"prevalence_elicitation","disease_other",5,"Reptiles/Amphibeans",1,"transmit HIV","lizards","0.35"
18,6700,"prevalence_elicitation","disease_other",5,"Insects/Bugs",2,"transmit HIV","roaches","0.26"
18,6700,"prevalence_elicitation","disease_other",5,"Fish",3,"transmit HIV","sharks","0.42"
18,6700,"prevalence_elicitation","disease_other",5,"Reptiles/Amphibeans",4,"transmit HIV","snakes","0.35"
18,6700,"prevalence_elicitation","disease_other",5,"Birds",5,"transmit HIV","mockingbirds","0.21"
18,7965,"prevalence_elicitation","behavior",6,"Insects/Bugs",1,"swim in shallow pools","roaches","0.35"
18,7965,"prevalence_elicitation","behavior",6,"Birds",2,"swim in shallow pools","hummingbirds","0.25"
18,7965,"prevalence_elicitation","behavior",6,"Reptiles/Amphibeans",3,"swim in shallow pools","frogs","0.2"
18,7965,"prevalence_elicitation","behavior",6,"Mammals",4,"swim in shallow pools","dogs","0.2"
18,7965,"prevalence_elicitation","behavior",6,"Fish",5,"swim in shallow pools","whales","0.42"
18,7186,"prevalence_elicitation","disease_other",7,"Reptiles/Amphibeans",1,"carry malaria","lizards","0.23"
18,7186,"prevalence_elicitation","disease_other",7,"Reptiles/Amphibeans",2,"carry malaria","frogs","0.19"
18,7186,"prevalence_elicitation","disease_other",7,"Mammals",3,"carry malaria","dogs","0.14"
18,7186,"prevalence_elicitation","disease_other",7,"Fish",4,"carry malaria","whales","0.15"
18,7186,"prevalence_elicitation","disease_other",7,"Insects/Bugs",5,"carry malaria","beetles","0.17"
18,9750,"prevalence_elicitation","physical",8,"Reptiles/Amphibeans",1,"have very long wings","snakes","0.27"
18,9750,"prevalence_elicitation","physical",8,"Mammals",2,"have very long wings","cats","0.26"
18,9750,"prevalence_elicitation","physical",8,"Birds",3,"have very long wings","hummingbirds","0.47"
18,9750,"prevalence_elicitation","physical",8,"Insects/Bugs",4,"have very long wings","roaches","0.38"
18,9750,"prevalence_elicitation","physical",8,"Birds",5,"have very long wings","mockingbirds","0.4"
18,6268,"prevalence_elicitation","diet",9,"Fish",1,"drink alcohol left behind by tourists","dolphins","0.35"
18,6268,"prevalence_elicitation","diet",9,"Mammals",2,"drink alcohol left behind by tourists","dogs","0.3"
18,6268,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",3,"drink alcohol left behind by tourists","lizards","0.3"
18,6268,"prevalence_elicitation","diet",9,"Mammals",4,"drink alcohol left behind by tourists","cats","0.36"
18,6268,"prevalence_elicitation","diet",9,"Reptiles/Amphibeans",5,"drink alcohol left behind by tourists","frogs","0.31"
18,6208,"prevalence_elicitation","disease_self",10,"Reptiles/Amphibeans",1,"lose their teeth","frogs","0.38"
18,6208,"prevalence_elicitation","disease_self",10,"Mammals",2,"lose their teeth","cats","0.21"
18,6208,"prevalence_elicitation","disease_self",10,"Reptiles/Amphibeans",3,"lose their teeth","snakes","0.36"
18,6208,"prevalence_elicitation","disease_self",10,"Insects/Bugs",4,"lose their teeth","ants","0.3"
18,6208,"prevalence_elicitation","disease_self",10,"Mammals",5,"lose their teeth","dogs","0.24"
18,7047,"prevalence_elicitation","psychological",11,"Birds",1,"are afraid of dogs","bluejays","0.35"
18,7047,"prevalence_elicitation","psychological",11,"Insects/Bugs",2,"are afraid of dogs","beetles","0.24"
18,7047,"prevalence_elicitation","psychological",11,"Mammals",3,"are afraid of dogs","cats","0.41"
18,7047,"prevalence_elicitation","psychological",11,"Insects/Bugs",4,"are afraid of dogs","ants","0.32"
18,7047,"prevalence_elicitation","psychological",11,"Reptiles/Amphibeans",5,"are afraid of dogs","snakes","0.3"
18,7170,"prevalence_elicitation","habitat",12,"Mammals",1,"live in urban areas","cats","0.41"
18,7170,"prevalence_elicitation","habitat",12,"Birds",2,"live in urban areas","mockingbirds","0.23"
18,7170,"prevalence_elicitation","habitat",12,"Birds",3,"live in urban areas","bluejays","0.42"
18,7170,"prevalence_elicitation","habitat",12,"Birds",4,"live in urban areas","hummingbirds","0.27"
18,7170,"prevalence_elicitation","habitat",12,"Insects/Bugs",5,"live in urban areas","beetles","0.35"
19,71866,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"Ladybug"
19,71866,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"Bumble Bee"
19,71866,"category_elicitation",NA,NA,"Insects/Bugs",0,NA,NA,"Butterfly"
19,71866,"category_elicitation",NA,NA,"Fish",1,NA,NA,"Coy"
19,71866,"category_elicitation",NA,NA,"Fish",1,NA,NA,"Salmon"
19,71866,"category_elicitation",NA,NA,"Fish",1,NA,NA,"Parrot Fish"
19,71866,"category_elicitation",NA,NA,"Mammals",2,NA,NA,"Dogs"
19,71866,"category_elicitation",NA,NA,"Mammals",2,NA,NA,"Wolves"
19,71866,"category_elicitation",NA,NA,"Mammals",2,NA,NA,"Lion"
19,71866,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Iguana"
19,71866,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Salamander"
19,71866,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Gecko"
19,71866,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Bluejay"
19,71866,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Robin"
19,71866,"category_elicitation",NA,NA,"Birds",4,NA,NA,"Eagles"
19,62164,"prevalence_elicitation","diet",1,"Fish",1,"fish in the Hudson River","Parrot Fish","0.01"
19,62164,"prevalence_elicitation","diet",1,"Birds",2,"fish in the Hudson River","Bluejay","0.02"
19,62164,"prevalence_elicitation","diet",1,"Birds",3,"fish in the Hudson River","Eagles","0.09"
19,62164,"prevalence_elicitation","diet",1,"Insects/Bugs",4,"fish in the Hudson River","Bumble Bee","0"
19,62164,"prevalence_elicitation","diet",1,"Mammals",5,"fish in the Hudson River","Wolves","0"
19,27643,"prevalence_elicitation","behavior",2,"Insects/Bugs",1,"play with bottlecaps","Ladybug","0"
19,27643,"prevalence_elicitation","behavior",2,"Mammals",2,"play with bottlecaps","Lion","0"
19,27643,"prevalence_elicitation","behavior",2,"Fish",3,"play with bottlecaps","Salmon","0"
19,27643,"prevalence_elicitation","behavior",2,"Reptiles/Amphibeans",4,"play with bottlecaps","Salamander","0"
19,27643,"prevalence_elicitation","behavior",2,"Mammals",5,"play with bottlecaps","Dogs","0.15"
19,20651,"prevalence_elicitation","disease_other",3,"Reptiles/Amphibeans",1,"carry malaria","Salamander","0.03"
19,20651,"prevalence_elicitation","disease_other",3,"Fish",2,"carry malaria","Coy","0"
19,20651,"prevalence_elicitation","disease_other",3,"Birds",3,"carry malaria","Eagles","0"
19,20651,"prevalence_elicitation","disease_other",3,"Reptiles/Amphibeans",4,"carry malaria","Iguana","0"
19,20651,"prevalence_elicitation","disease_other",3,"Insects/Bugs",5,"carry malaria","Bumble Bee","0"
19,38236,"prevalence_elicitation","psychological",4,"Mammals",1,"are afraid of dogs","Wolves","0.15"
19,38236,"prevalence_elicitation","psychological",4,"Fish",2,"are afraid of dogs","Salmon","0.5"
19,38236,"prevalence_elicitation","psychological",4,"Reptiles/Amphibeans",3,"are afraid of dogs","Salamander","0.85"
19,38236,"prevalence_elicitation","psychological",4,"Insects/Bugs",4,"are afraid of dogs","Bumble Bee","0"
19,38236,"prevalence_elicitation","psychological",4,"Reptiles/Amphibeans",5,"are afraid of dogs","Gecko","0.89"
19,25231,"prevalence_elicitation","diet",5,"Reptiles/Amphibeans",1,"eat insects","Iguana","0.99"
19,25231,"prevalence_elicitation","diet",5,"Birds",2,"eat insects","Robin","1"
19,25231,"prevalence_elicitation","diet",5,"Mammals",3,"eat insects","Lion","0"
19,25231,"prevalence_elicitation","diet",5,"Birds",4,"eat insects","Eagles","0.99"
19,25231,"prevalence_elicitation","diet",5,"Insects/Bugs",5,"eat insects","Ladybug","0"
19,17061,"prevalence_elicitation","physical",6,"Insects/Bugs",1,"have an exquisite sense of smell","Ladybug","0.03"
19,17061,"prevalence_elicitation","physical",6,"Insects/Bugs",2,"have an exquisite sense of smell","Bumble Bee","0.96"
19,17061,"prevalence_elicitation","physical",6,"Fish",3,"have an exquisite sense of smell","Parrot Fish","0"
19,17061,"prevalence_elicitation","physical",6,"Fish",4,"have an exquisite sense of smell","Coy","0.01"
19,17061,"prevalence_elicitation","physical",6,"Birds",5,"have an exquisite sense of smell","Robin","0.18"
19,22777,"prevalence_elicitation","habitat",7,"Fish",1,"live in urban areas","Coy","0.32"
19,22777,"prevalence_elicitation","habitat",7,"Reptiles/Amphibeans",2,"live in urban areas","Iguana","0.23"
19,22777,"prevalence_elicitation","habitat",7,"Mammals",3,"live in urban areas","Lion","0.01"
19,22777,"prevalence_elicitation","habitat",7,"Reptiles/Amphibeans",4,"live in urban areas","Gecko","0.3"
19,22777,"prevalence_elicitation","habitat",7,"Insects/Bugs",5,"live in urban areas","Bumble Bee","0.37"
19,21696,"prevalence_elicitation","behavior_aggressive",8,"Birds",1,"pound their chests to display dominance","Bluejay","0"
19,21696,"prevalence_elicitation","behavior_aggressive",8,"Reptiles/Amphibeans",2,"pound their chests to display dominance","Salamander","0"
19,21696,"prevalence_elicitation","behavior_aggressive",8,"Insects/Bugs",3,"pound their chests to display dominance","Ladybug","0"
19,21696,"prevalence_elicitation","behavior_aggressive",8,"Birds",4,"pound their chests to display dominance","Eagles","0"
19,21696,"prevalence_elicitation","behavior_aggressive",8,"Fish",5,"pound their chests to display dominance","Coy","0"
19,12541,"prevalence_elicitation","disease_other",9,"Insects/Bugs",1,"carry Lyme disease","Bumble Bee","0"
19,12541,"prevalence_elicitation","disease_other",9,"Mammals",2,"carry Lyme disease","Wolves","0"
19,12541,"prevalence_elicitation","disease_other",9,"Mammals",3,"carry Lyme disease","Lion","0"
19,12541,"prevalence_elicitation","disease_other",9,"Reptiles/Amphibeans",4,"carry Lyme disease","Gecko","0"
19,12541,"prevalence_elicitation","disease_other",9,"Fish",5,"carry Lyme disease","Parrot Fish","0"
19,13746,"prevalence_elicitation","disease_other",10,"Insects/Bugs",1,"transmit rabies","Bumble Bee","0"
19,13746,"prevalence_elicitation","disease_other",10,"Mammals",2,"transmit rabies","Lion","0.08"
19,13746,"prevalence_elicitation","disease_other",10,"Reptiles/Amphibeans",3,"transmit rabies","Iguana","0"
19,13746,"prevalence_elicitation","disease_other",10,"Reptiles/Amphibeans",4,"transmit rabies","Gecko","0"
19,13746,"prevalence_elicitation","disease_other",10,"Reptiles/Amphibeans",5,"transmit rabies","Salamander","0"
19,19829,"prevalence_elicitation","psychological",11,"Fish",1,"develop phobias","Coy","0.03"
19,19829,"prevalence_elicitation","psychological",11,"Birds",2,"develop phobias","Robin","0.24"
19,19829,"prevalence_elicitation","psychological",11,"Insects/Bugs",3,"develop phobias","Bumble Bee","0.25"
19,19829,"prevalence_elicitation","psychological",11,"Birds",4,"develop phobias","Bluejay","0.26"
19,19829,"prevalence_elicitation","psychological",11,"Birds",5,"develop phobias","Eagles","0.26"
19,27800,"prevalence_elicitation","behavior",12,"Reptiles/Amphibeans",1,"swim in shallow pools","Salamander","0.98"
19,27800,"prevalence_elicitation","behavior",12,"Insects/Bugs",2,"swim in shallow pools","Ladybug","0"
19,27800,"prevalence_elicitation","behavior",12,"Fish",3,"swim in shallow pools","Salmon","0.91"
19,27800,"prevalence_elicitation","behavior",12,"Mammals",4,"swim in shallow pools","Lion","1"
19,27800,"prevalence_elicitation","behavior",12,"Reptiles/Amphibeans",5,"swim in shallow pools","Iguana","1"
20,244577,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"toads"
20,244577,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"axolotls"
20,244577,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"tortoises"
20,244577,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"butterflies"
20,244577,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"ladybugs"
20,244577,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"bees"
20,244577,"category_elicitation",NA,NA,"Fish",2,NA,NA,"mahi mahi"
20,244577,"category_elicitation",NA,NA,"Fish",2,NA,NA,"clown fishes"
20,244577,"category_elicitation",NA,NA,"Fish",2,NA,NA,"guppies"
