"workerid","rt","trial_type","property_type","trial_num","animal_class","index","property","category","response"
7,15457,"prevalence_elicitation","diet",6,"Insects/Bugs",4,"eat people","Ladybugs","0"
7,15457,"prevalence_elicitation","diet",6,"Insects/Bugs",5,"eat people","Spiders","0"
7,12201,"prevalence_elicitation","diet",7,"Mammals",1,"drink soda","Pigs","0.04"
7,12201,"prevalence_elicitation","diet",7,"Reptiles/Amphibeans",2,"drink soda","Iguanas","0"
7,12201,"prevalence_elicitation","diet",7,"Mammals",3,"drink soda","Cows","0"
7,12201,"prevalence_elicitation","diet",7,"Birds",4,"drink soda","Ducks","0"
7,12201,"prevalence_elicitation","diet",7,"Fish",5,"drink soda","Trout","0"
7,20945,"prevalence_elicitation","psychological",8,"Birds",1,"know when earthquakes are about to happen","Sparrows","0.2"
7,20945,"prevalence_elicitation","psychological",8,"Birds",2,"know when earthquakes are about to happen","Ducks","0.5"
7,20945,"prevalence_elicitation","psychological",8,"Insects/Bugs",3,"know when earthquakes are about to happen","Spiders","0"
7,20945,"prevalence_elicitation","psychological",8,"Fish",4,"know when earthquakes are about to happen","Trout","0.7"
7,20945,"prevalence_elicitation","psychological",8,"Reptiles/Amphibeans",5,"know when earthquakes are about to happen","Iguanas","0.11"
7,14149,"prevalence_elicitation","physical",9,"Reptiles/Amphibeans",1,"have spots","Turtles","0.92"
7,14149,"prevalence_elicitation","physical",9,"Mammals",2,"have spots","Cows","0.8"
7,14149,"prevalence_elicitation","physical",9,"Insects/Bugs",3,"have spots","Spiders","0.75"
7,14149,"prevalence_elicitation","physical",9,"Insects/Bugs",4,"have spots","Crickets","0.49"
7,14149,"prevalence_elicitation","physical",9,"Birds",5,"have spots","Cardinals","0"
7,12287,"prevalence_elicitation","behavior_aggressive",10,"Mammals",1,"steal farmers&quotechar crops","Bulldogs","0"
7,12287,"prevalence_elicitation","behavior_aggressive",10,"Birds",2,"steal farmers&quotechar crops","Sparrows","0.59"
7,12287,"prevalence_elicitation","behavior_aggressive",10,"Mammals",3,"steal farmers&quotechar crops","Cows","0.76"
7,12287,"prevalence_elicitation","behavior_aggressive",10,"Insects/Bugs",4,"steal farmers&quotechar crops","Spiders","0.48"
7,12287,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",5,"steal farmers&quotechar crops","Turtles","0.06"
7,11673,"prevalence_elicitation","psychological",11,"Mammals",1,"have personalities","Cows","0.73"
7,11673,"prevalence_elicitation","psychological",11,"Reptiles/Amphibeans",2,"have personalities","Turtles","0.11"
7,11673,"prevalence_elicitation","psychological",11,"Fish",3,"have personalities","Trout","0"
7,11673,"prevalence_elicitation","psychological",11,"Mammals",4,"have personalities","Bulldogs","0.96"
7,11673,"prevalence_elicitation","psychological",11,"Insects/Bugs",5,"have personalities","Spiders","0.01"
7,16130,"prevalence_elicitation","physical",12,"Fish",1,"have an exquisite sense of smell","Trout","1"
7,16130,"prevalence_elicitation","physical",12,"Mammals",2,"have an exquisite sense of smell","Bulldogs","0.95"
7,16130,"prevalence_elicitation","physical",12,"Birds",3,"have an exquisite sense of smell","Sparrows","0.85"
7,16130,"prevalence_elicitation","physical",12,"Birds",4,"have an exquisite sense of smell","Cardinals","0.85"
7,16130,"prevalence_elicitation","physical",12,"Birds",5,"have an exquisite sense of smell","Ducks","0.84"
8,168976,"category_elicitation",NA,NA,"Birds",0,NA,NA,"red winged black bird"
8,168976,"category_elicitation",NA,NA,"Birds",0,NA,NA,"cardinal"
8,168976,"category_elicitation",NA,NA,"Birds",0,NA,NA,"robin"
8,168976,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"ant"
8,168976,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"lady bug"
8,168976,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"honeybee"
8,168976,"category_elicitation",NA,NA,"Fish",2,NA,NA,"salmon"
8,168976,"category_elicitation",NA,NA,"Fish",2,NA,NA,"swordfish"
8,168976,"category_elicitation",NA,NA,"Fish",2,NA,NA,"trout"
8,168976,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"dolphin"
8,168976,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"elephant"
8,168976,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"chimpanzee"
8,168976,"category_elicitation",NA,NA,"Reptiles/Amphibeans",4,NA,NA,"tortoise"
8,168976,"category_elicitation",NA,NA,"Reptiles/Amphibeans",4,NA,NA,"toad"
8,168976,"category_elicitation",NA,NA,"Reptiles/Amphibeans",4,NA,NA,"gecko"
8,13374,"prevalence_elicitation","physical",1,"Insects/Bugs",1,"live to be five hundred years old","ant","0"
8,13374,"prevalence_elicitation","physical",1,"Birds",2,"live to be five hundred years old","red winged black bird","0"
8,13374,"prevalence_elicitation","physical",1,"Fish",3,"live to be five hundred years old","trout","0"
8,13374,"prevalence_elicitation","physical",1,"Reptiles/Amphibeans",4,"live to be five hundred years old","gecko","0"
8,13374,"prevalence_elicitation","physical",1,"Birds",5,"live to be five hundred years old","cardinal","0"
8,11889,"prevalence_elicitation","psychological",2,"Insects/Bugs",1,"experience empathy","honeybee","0"
8,11889,"prevalence_elicitation","psychological",2,"Reptiles/Amphibeans",2,"experience empathy","gecko","0"
8,11889,"prevalence_elicitation","psychological",2,"Mammals",3,"experience empathy","chimpanzee","0.97"
8,11889,"prevalence_elicitation","psychological",2,"Fish",4,"experience empathy","trout","0.01"
8,11889,"prevalence_elicitation","psychological",2,"Insects/Bugs",5,"experience empathy","lady bug","0"
8,21270,"prevalence_elicitation","habitat",3,"Insects/Bugs",1,"live in high-rise buildings","honeybee","0.01"
8,21270,"prevalence_elicitation","habitat",3,"Mammals",2,"live in high-rise buildings","elephant","0.01"
8,21270,"prevalence_elicitation","habitat",3,"Reptiles/Amphibeans",3,"live in high-rise buildings","gecko","0"
8,21270,"prevalence_elicitation","habitat",3,"Fish",4,"live in high-rise buildings","salmon","0"
8,21270,"prevalence_elicitation","habitat",3,"Insects/Bugs",5,"live in high-rise buildings","ant","0.01"
8,26640,"prevalence_elicitation","psychological",4,"Mammals",1,"know when earthquakes are about to happen","chimpanzee","0.61"
8,26640,"prevalence_elicitation","psychological",4,"Mammals",2,"know when earthquakes are about to happen","dolphin","0"
8,26640,"prevalence_elicitation","psychological",4,"Insects/Bugs",3,"know when earthquakes are about to happen","honeybee","0.01"
8,26640,"prevalence_elicitation","psychological",4,"Insects/Bugs",4,"know when earthquakes are about to happen","lady bug","0.01"
8,26640,"prevalence_elicitation","psychological",4,"Mammals",5,"know when earthquakes are about to happen","elephant","0.8"
8,12017,"prevalence_elicitation","disease_other",5,"Birds",1,"transmit HIV","red winged black bird","0"
8,12017,"prevalence_elicitation","disease_other",5,"Fish",2,"transmit HIV","swordfish","0"
8,12017,"prevalence_elicitation","disease_other",5,"Reptiles/Amphibeans",3,"transmit HIV","gecko","0"
8,12017,"prevalence_elicitation","disease_other",5,"Insects/Bugs",4,"transmit HIV","honeybee","0"
8,12017,"prevalence_elicitation","disease_other",5,"Birds",5,"transmit HIV","robin","0"
8,14623,"prevalence_elicitation","diet",6,"Insects/Bugs",1,"eat candy wrappers","ant","0"
8,14623,"prevalence_elicitation","diet",6,"Reptiles/Amphibeans",2,"eat candy wrappers","gecko","0"
8,14623,"prevalence_elicitation","diet",6,"Birds",3,"eat candy wrappers","red winged black bird","0"
8,14623,"prevalence_elicitation","diet",6,"Mammals",4,"eat candy wrappers","elephant","0"
8,14623,"prevalence_elicitation","diet",6,"Reptiles/Amphibeans",5,"eat candy wrappers","toad","0"
8,34419,"prevalence_elicitation","reproduction",7,"Birds",1,"attract mates by secreting pheromones","cardinal","0"
8,34419,"prevalence_elicitation","reproduction",7,"Insects/Bugs",2,"attract mates by secreting pheromones","lady bug","0.98"
8,34419,"prevalence_elicitation","reproduction",7,"Insects/Bugs",3,"attract mates by secreting pheromones","honeybee","0.98"
8,34419,"prevalence_elicitation","reproduction",7,"Mammals",4,"attract mates by secreting pheromones","dolphin","0.01"
8,34419,"prevalence_elicitation","reproduction",7,"Birds",5,"attract mates by secreting pheromones","red winged black bird","0"
8,37477,"prevalence_elicitation","behavior",8,"Birds",1,"sleep during the day","red winged black bird","0"
8,37477,"prevalence_elicitation","behavior",8,"Birds",2,"sleep during the day","robin","0"
8,37477,"prevalence_elicitation","behavior",8,"Fish",3,"sleep during the day","salmon","0"
8,37477,"prevalence_elicitation","behavior",8,"Reptiles/Amphibeans",4,"sleep during the day","tortoise","0.19"
8,37477,"prevalence_elicitation","behavior",8,"Fish",5,"sleep during the day","trout","0"
8,16568,"prevalence_elicitation","reproduction",9,"Insects/Bugs",1,"have a menstrual cycle","lady bug","0"
8,16568,"prevalence_elicitation","reproduction",9,"Insects/Bugs",2,"have a menstrual cycle","honeybee","0"
8,16568,"prevalence_elicitation","reproduction",9,"Fish",3,"have a menstrual cycle","swordfish","0"
8,16568,"prevalence_elicitation","reproduction",9,"Reptiles/Amphibeans",4,"have a menstrual cycle","toad","0"
8,16568,"prevalence_elicitation","reproduction",9,"Reptiles/Amphibeans",5,"have a menstrual cycle","gecko","0"
8,35176,"prevalence_elicitation","reproduction",10,"Mammals",1,"give birth underwater","dolphin","1"
8,35176,"prevalence_elicitation","reproduction",10,"Birds",2,"give birth underwater","cardinal","0"
8,35176,"prevalence_elicitation","reproduction",10,"Reptiles/Amphibeans",3,"give birth underwater","toad","0.99"
8,35176,"prevalence_elicitation","reproduction",10,"Birds",4,"give birth underwater","red winged black bird","0"
8,35176,"prevalence_elicitation","reproduction",10,"Reptiles/Amphibeans",5,"give birth underwater","gecko","0"
8,14320,"prevalence_elicitation","diet",11,"Fish",1,"fish in the Hudson River","swordfish","0"
8,14320,"prevalence_elicitation","diet",11,"Mammals",2,"fish in the Hudson River","chimpanzee","0"
8,14320,"prevalence_elicitation","diet",11,"Fish",3,"fish in the Hudson River","trout","0"
8,14320,"prevalence_elicitation","diet",11,"Fish",4,"fish in the Hudson River","salmon","0"
8,14320,"prevalence_elicitation","diet",11,"Mammals",5,"fish in the Hudson River","elephant","0"
8,11704,"prevalence_elicitation","diet",12,"Birds",1,"cannibalize each other","red winged black bird","0"
8,11704,"prevalence_elicitation","diet",12,"Mammals",2,"cannibalize each other","dolphin","0"
8,11704,"prevalence_elicitation","diet",12,"Insects/Bugs",3,"cannibalize each other","honeybee","0"
8,11704,"prevalence_elicitation","diet",12,"Fish",4,"cannibalize each other","swordfish","0"
8,11704,"prevalence_elicitation","diet",12,"Fish",5,"cannibalize each other","salmon","0"
9,213128,"category_elicitation",NA,NA,"Birds",0,NA,NA,"parakeets"
9,213128,"category_elicitation",NA,NA,"Birds",0,NA,NA,"parrots"
9,213128,"category_elicitation",NA,NA,"Birds",0,NA,NA,"cockatoos"
9,213128,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"beetles"
9,213128,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"lady bugs"
9,213128,"category_elicitation",NA,NA,"Insects/Bugs",1,NA,NA,"grasshoppers"
9,213128,"category_elicitation",NA,NA,"Fish",2,NA,NA,"sharks"
9,213128,"category_elicitation",NA,NA,"Fish",2,NA,NA,"tunas"
9,213128,"category_elicitation",NA,NA,"Fish",2,NA,NA,"swordfish"
9,213128,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"lizards"
9,213128,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"komodo dragons"
9,213128,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"frogs"
9,213128,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"cats"
9,213128,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"dogs"
9,213128,"category_elicitation",NA,NA,"Mammals",4,NA,NA,"rabbits"
9,36832,"prevalence_elicitation","physical",1,"Insects/Bugs",1,"live to be a hundred years old","beetles","0"
9,36832,"prevalence_elicitation","physical",1,"Reptiles/Amphibeans",2,"live to be a hundred years old","komodo dragons","0"
9,36832,"prevalence_elicitation","physical",1,"Reptiles/Amphibeans",3,"live to be a hundred years old","frogs","0"
9,36832,"prevalence_elicitation","physical",1,"Reptiles/Amphibeans",4,"live to be a hundred years old","lizards","0"
9,36832,"prevalence_elicitation","physical",1,"Fish",5,"live to be a hundred years old","sharks","0"
9,26632,"prevalence_elicitation","behavior_aggressive",2,"Birds",1,"hunt other animals","cockatoos","0.05"
9,26632,"prevalence_elicitation","behavior_aggressive",2,"Fish",2,"hunt other animals","sharks","1"
9,26632,"prevalence_elicitation","behavior_aggressive",2,"Mammals",3,"hunt other animals","dogs","0.05"
9,26632,"prevalence_elicitation","behavior_aggressive",2,"Fish",4,"hunt other animals","swordfish","0.1"
9,26632,"prevalence_elicitation","behavior_aggressive",2,"Insects/Bugs",5,"hunt other animals","beetles","0"
9,18679,"prevalence_elicitation","behavior_aggressive",3,"Fish",1,"attack hikers","swordfish","0"
9,18679,"prevalence_elicitation","behavior_aggressive",3,"Mammals",2,"attack hikers","rabbits","0"
9,18679,"prevalence_elicitation","behavior_aggressive",3,"Insects/Bugs",3,"attack hikers","grasshoppers","0.05"
9,18679,"prevalence_elicitation","behavior_aggressive",3,"Reptiles/Amphibeans",4,"attack hikers","lizards","0.05"
9,18679,"prevalence_elicitation","behavior_aggressive",3,"Fish",5,"attack hikers","sharks","0"
9,15760,"prevalence_elicitation","physical",4,"Insects/Bugs",1,"have brown fur","beetles","0"
9,15760,"prevalence_elicitation","physical",4,"Birds",2,"have brown fur","parrots","0"
9,15760,"prevalence_elicitation","physical",4,"Mammals",3,"have brown fur","rabbits","0.5"
9,15760,"prevalence_elicitation","physical",4,"Reptiles/Amphibeans",4,"have brown fur","komodo dragons","0"
9,15760,"prevalence_elicitation","physical",4,"Birds",5,"have brown fur","cockatoos","0"
9,22400,"prevalence_elicitation","diet",5,"Birds",1,"eat garbage","parrots","0.05"
9,22400,"prevalence_elicitation","diet",5,"Birds",2,"eat garbage","parakeets","0.05"
9,22400,"prevalence_elicitation","diet",5,"Reptiles/Amphibeans",3,"eat garbage","komodo dragons","0.1"
9,22400,"prevalence_elicitation","diet",5,"Insects/Bugs",4,"eat garbage","beetles","0.75"
9,22400,"prevalence_elicitation","diet",5,"Mammals",5,"eat garbage","dogs","0.1"
9,19208,"prevalence_elicitation","disease_self",6,"Birds",1,"get cancer","parrots","0.02"
9,19208,"prevalence_elicitation","disease_self",6,"Insects/Bugs",2,"get cancer","beetles","0"
9,19208,"prevalence_elicitation","disease_self",6,"Reptiles/Amphibeans",3,"get cancer","komodo dragons","0.02"
9,19208,"prevalence_elicitation","disease_self",6,"Fish",4,"get cancer","tunas","0"
9,19208,"prevalence_elicitation","disease_self",6,"Mammals",5,"get cancer","rabbits","0.02"
9,18864,"prevalence_elicitation","behavior",7,"Mammals",1,"do handstands to scare off predators","cats","0"
9,18864,"prevalence_elicitation","behavior",7,"Fish",2,"do handstands to scare off predators","tunas","0"
9,18864,"prevalence_elicitation","behavior",7,"Insects/Bugs",3,"do handstands to scare off predators","grasshoppers","0"
9,18864,"prevalence_elicitation","behavior",7,"Birds",4,"do handstands to scare off predators","parakeets","0"
9,18864,"prevalence_elicitation","behavior",7,"Insects/Bugs",5,"do handstands to scare off predators","beetles","0"
9,15712,"prevalence_elicitation","disease_other",8,"Birds",1,"carry Lyme disease","cockatoos","0"
9,15712,"prevalence_elicitation","disease_other",8,"Mammals",2,"carry Lyme disease","rabbits","0.05"
9,15712,"prevalence_elicitation","disease_other",8,"Fish",3,"carry Lyme disease","sharks","0"
9,15712,"prevalence_elicitation","disease_other",8,"Reptiles/Amphibeans",4,"carry Lyme disease","komodo dragons","0"
9,15712,"prevalence_elicitation","disease_other",8,"Fish",5,"carry Lyme disease","swordfish","0"
9,18664,"prevalence_elicitation","psychological",9,"Insects/Bugs",1,"develop phobias","lady bugs","0"
9,18664,"prevalence_elicitation","psychological",9,"Mammals",2,"develop phobias","cats","0.05"
9,18664,"prevalence_elicitation","psychological",9,"Birds",3,"develop phobias","cockatoos","0.05"
9,18664,"prevalence_elicitation","psychological",9,"Birds",4,"develop phobias","parrots","0.05"
9,18664,"prevalence_elicitation","psychological",9,"Fish",5,"develop phobias","swordfish","0"
9,19912,"prevalence_elicitation","disease_self",10,"Birds",1,"develop back problems","cockatoos","0.01"
9,19912,"prevalence_elicitation","disease_self",10,"Birds",2,"develop back problems","parrots","0.01"
9,19912,"prevalence_elicitation","disease_self",10,"Reptiles/Amphibeans",3,"develop back problems","komodo dragons","0.01"
9,19912,"prevalence_elicitation","disease_self",10,"Insects/Bugs",4,"develop back problems","lady bugs","0"
9,19912,"prevalence_elicitation","disease_self",10,"Insects/Bugs",5,"develop back problems","beetles","0"
9,19952,"prevalence_elicitation","behavior_aggressive",11,"Insects/Bugs",1,"torture other animals","grasshoppers","0"
9,19952,"prevalence_elicitation","behavior_aggressive",11,"Fish",2,"torture other animals","sharks","0.1"
9,19952,"prevalence_elicitation","behavior_aggressive",11,"Reptiles/Amphibeans",3,"torture other animals","frogs","0"
9,19952,"prevalence_elicitation","behavior_aggressive",11,"Insects/Bugs",4,"torture other animals","lady bugs","0"
9,19952,"prevalence_elicitation","behavior_aggressive",11,"Reptiles/Amphibeans",5,"torture other animals","komodo dragons","0"
9,18696,"prevalence_elicitation","psychological",12,"Mammals",1,"mourn their dead","cats","0.7"
9,18696,"prevalence_elicitation","psychological",12,"Mammals",2,"mourn their dead","dogs","0.8"
9,18696,"prevalence_elicitation","psychological",12,"Insects/Bugs",3,"mourn their dead","lady bugs","0"
9,18696,"prevalence_elicitation","psychological",12,"Mammals",4,"mourn their dead","rabbits","0.5"
9,18696,"prevalence_elicitation","psychological",12,"Reptiles/Amphibeans",5,"mourn their dead","frogs","0.1"
10,151983,"category_elicitation",NA,NA,"Birds",0,NA,NA,"Parrots"
10,151983,"category_elicitation",NA,NA,"Birds",0,NA,NA,"Perokets"
10,151983,"category_elicitation",NA,NA,"Birds",0,NA,NA,"Canaries"
10,151983,"category_elicitation",NA,NA,"Mammals",1,NA,NA,"Horses"
10,151983,"category_elicitation",NA,NA,"Mammals",1,NA,NA,"Dogs"
10,151983,"category_elicitation",NA,NA,"Mammals",1,NA,NA,"Mules"
10,151983,"category_elicitation",NA,NA,"Fish",2,NA,NA,"Goldfish"
10,151983,"category_elicitation",NA,NA,"Fish",2,NA,NA,"Parana"
10,151983,"category_elicitation",NA,NA,"Fish",2,NA,NA,"Beta"
10,151983,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Lizards"
10,151983,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Gecko"
10,151983,"category_elicitation",NA,NA,"Reptiles/Amphibeans",3,NA,NA,"Dragons"
10,151983,"category_elicitation",NA,NA,"Insects/Bugs",4,NA,NA,"Lady Bugs"
10,151983,"category_elicitation",NA,NA,"Insects/Bugs",4,NA,NA,"Mosquitos"
10,151983,"category_elicitation",NA,NA,"Insects/Bugs",4,NA,NA,"Knats"
10,29708,"prevalence_elicitation","reproduction",1,"Insects/Bugs",1,"attract mates by secreting pheromones","Knats","0.99"
10,29708,"prevalence_elicitation","reproduction",1,"Reptiles/Amphibeans",2,"attract mates by secreting pheromones","Gecko","0.99"
10,29708,"prevalence_elicitation","reproduction",1,"Reptiles/Amphibeans",3,"attract mates by secreting pheromones","Lizards","0.99"
10,29708,"prevalence_elicitation","reproduction",1,"Birds",4,"attract mates by secreting pheromones","Perokets","0.99"
10,29708,"prevalence_elicitation","reproduction",1,"Fish",5,"attract mates by secreting pheromones","Goldfish","0"
10,19164,"prevalence_elicitation","diet",2,"Fish",1,"eat garbage","Beta","0"
10,19164,"prevalence_elicitation","diet",2,"Birds",2,"eat garbage","Canaries","0"
10,19164,"prevalence_elicitation","diet",2,"Mammals",3,"eat garbage","Horses","0"
10,19164,"prevalence_elicitation","diet",2,"Mammals",4,"eat garbage","Dogs","0.5"
10,19164,"prevalence_elicitation","diet",2,"Fish",5,"eat garbage","Goldfish","0"
10,41382,"prevalence_elicitation","habitat",3,"Insects/Bugs",1,"live in the hulls of sea vessels","Mosquitos","0.05"
10,41382,"prevalence_elicitation","habitat",3,"Birds",2,"live in the hulls of sea vessels","Canaries","0.01"
10,41382,"prevalence_elicitation","habitat",3,"Insects/Bugs",3,"live in the hulls of sea vessels","Lady Bugs","0.02"
10,41382,"prevalence_elicitation","habitat",3,"Mammals",4,"live in the hulls of sea vessels","Dogs","0.05"
10,41382,"prevalence_elicitation","habitat",3,"Reptiles/Amphibeans",5,"live in the hulls of sea vessels","Dragons","0.05"
10,23988,"prevalence_elicitation","physical",4,"Fish",1,"have intensely beautiful feathers","Goldfish","0"
10,23988,"prevalence_elicitation","physical",4,"Birds",2,"have intensely beautiful feathers","Parrots","0.9"
10,23988,"prevalence_elicitation","physical",4,"Insects/Bugs",3,"have intensely beautiful feathers","Knats","0"
10,23988,"prevalence_elicitation","physical",4,"Mammals",4,"have intensely beautiful feathers","Mules","0"
10,23988,"prevalence_elicitation","physical",4,"Fish",5,"have intensely beautiful feathers","Beta","0"
10,31055,"prevalence_elicitation","behavior",5,"Insects/Bugs",1,"swim in shallow pools","Knats","0"
10,31055,"prevalence_elicitation","behavior",5,"Mammals",2,"swim in shallow pools","Horses","0.5"
10,31055,"prevalence_elicitation","behavior",5,"Birds",3,"swim in shallow pools","Perokets","0.25"
10,31055,"prevalence_elicitation","behavior",5,"Fish",4,"swim in shallow pools","Parana","0.2"
10,31055,"prevalence_elicitation","behavior",5,"Mammals",5,"swim in shallow pools","Mules","0.5"
10,27046,"prevalence_elicitation","habitat",6,"Birds",1,"live in high-rise buildings","Canaries","0.25"
10,27046,"prevalence_elicitation","habitat",6,"Insects/Bugs",2,"live in high-rise buildings","Mosquitos","0.25"
10,27046,"prevalence_elicitation","habitat",6,"Fish",3,"live in high-rise buildings","Beta","0.1"
10,27046,"prevalence_elicitation","habitat",6,"Reptiles/Amphibeans",4,"live in high-rise buildings","Lizards","0.1"
10,27046,"prevalence_elicitation","habitat",6,"Mammals",5,"live in high-rise buildings","Dogs","0.25"
10,19980,"prevalence_elicitation","diet",7,"Insects/Bugs",1,"eat cannabis","Mosquitos","0"
10,19980,"prevalence_elicitation","diet",7,"Mammals",2,"eat cannabis","Mules","0.01"
10,19980,"prevalence_elicitation","diet",7,"Mammals",3,"eat cannabis","Horses","0"
10,19980,"prevalence_elicitation","diet",7,"Insects/Bugs",4,"eat cannabis","Lady Bugs","0"
10,19980,"prevalence_elicitation","diet",7,"Birds",5,"eat cannabis","Canaries","0"
10,36682,"prevalence_elicitation","psychological",8,"Insects/Bugs",1,"are afraid of dogs","Lady Bugs","0.5"
10,36682,"prevalence_elicitation","psychological",8,"Fish",2,"are afraid of dogs","Beta","0.5"
10,36682,"prevalence_elicitation","psychological",8,"Mammals",3,"are afraid of dogs","Horses","0.1"
10,36682,"prevalence_elicitation","psychological",8,"Birds",4,"are afraid of dogs","Canaries","0.7"
10,36682,"prevalence_elicitation","psychological",8,"Birds",5,"are afraid of dogs","Perokets","0.7"
10,18381,"prevalence_elicitation","psychological",9,"Reptiles/Amphibeans",1,"develop phobias","Lizards","0.1"
10,18381,"prevalence_elicitation","psychological",9,"Birds",2,"develop phobias","Perokets","0.1"
10,18381,"prevalence_elicitation","psychological",9,"Insects/Bugs",3,"develop phobias","Mosquitos","0"
10,18381,"prevalence_elicitation","psychological",9,"Birds",4,"develop phobias","Parrots","0.11"
10,18381,"prevalence_elicitation","psychological",9,"Reptiles/Amphibeans",5,"develop phobias","Dragons","0.1"
10,21056,"prevalence_elicitation","behavior_aggressive",10,"Fish",1,"hunt other animals","Beta","0"
10,21056,"prevalence_elicitation","behavior_aggressive",10,"Birds",2,"hunt other animals","Canaries","0.05"
10,21056,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",3,"hunt other animals","Dragons","0.05"
10,21056,"prevalence_elicitation","behavior_aggressive",10,"Reptiles/Amphibeans",4,"hunt other animals","Gecko","0.05"
10,21056,"prevalence_elicitation","behavior_aggressive",10,"Birds",5,"hunt other animals","Perokets","0.05"
10,19527,"prevalence_elicitation","physical",11,"Fish",1,"live to be a hundred years old","Beta","0"
10,19527,"prevalence_elicitation","physical",11,"Fish",2,"live to be a hundred years old","Goldfish","0"
10,19527,"prevalence_elicitation","physical",11,"Birds",3,"live to be a hundred years old","Canaries","0"
10,19527,"prevalence_elicitation","physical",11,"Insects/Bugs",4,"live to be a hundred years old","Lady Bugs","0"
10,19527,"prevalence_elicitation","physical",11,"Mammals",5,"live to be a hundred years old","Dogs","0"
10,26602,"prevalence_elicitation","diet",12,"Birds",1,"eat human food","Canaries","0.25"
10,26602,"prevalence_elicitation","diet",12,"Reptiles/Amphibeans",2,"eat human food","Gecko","0.25"
10,26602,"prevalence_elicitation","diet",12,"Fish",3,"eat human food","Parana","0"
10,26602,"prevalence_elicitation","diet",12,"Fish",4,"eat human food","Beta","0"
10,26602,"prevalence_elicitation","diet",12,"Insects/Bugs",5,"eat human food","Mosquitos","0"
11,131486,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"sea turle"
11,131486,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"boa"
11,131486,"category_elicitation",NA,NA,"Reptiles/Amphibeans",0,NA,NA,"alligator"
11,131486,"category_elicitation",NA,NA,"Fish",1,NA,NA,"puff fish"
11,131486,"category_elicitation",NA,NA,"Fish",1,NA,NA,"gold fish"
11,131486,"category_elicitation",NA,NA,"Fish",1,NA,NA,"beta fish"
11,131486,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"monarch butterfly"
11,131486,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"ladybug"
11,131486,"category_elicitation",NA,NA,"Insects/Bugs",2,NA,NA,"ants"
11,131486,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"cat"
11,131486,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"dog"
11,131486,"category_elicitation",NA,NA,"Mammals",3,NA,NA,"horse"
11,131486,"category_elicitation",NA,NA,"Birds",4,NA,NA,"wood pecker"
11,131486,"category_elicitation",NA,NA,"Birds",4,NA,NA,"nightingale"
11,131486,"category_elicitation",NA,NA,"Birds",4,NA,NA,"hummingbird"
11,22686,"prevalence_elicitation","diet",1,"Fish",1,"eat human food","puff fish","0"
11,22686,"prevalence_elicitation","diet",1,"Reptiles/Amphibeans",2,"eat human food","boa","0.13"
11,22686,"prevalence_elicitation","diet",1,"Birds",3,"eat human food","hummingbird","0.04"
11,22686,"prevalence_elicitation","diet",1,"Fish",4,"eat human food","gold fish","0"
11,22686,"prevalence_elicitation","diet",1,"Insects/Bugs",5,"eat human food","ladybug","0"
11,43614,"prevalence_elicitation","behavior_aggressive",2,"Mammals",1,"torture other animals","dog","0"
11,43614,"prevalence_elicitation","behavior_aggressive",2,"Birds",2,"torture other animals","wood pecker","0"
11,43614,"prevalence_elicitation","behavior_aggressive",2,"Fish",3,"torture other animals","gold fish","0"
11,43614,"prevalence_elicitation","behavior_aggressive",2,"Fish",4,"torture other animals","puff fish","0"
11,43614,"prevalence_elicitation","behavior_aggressive",2,"Insects/Bugs",5,"torture other animals","ants","0.23"
11,21150,"prevalence_elicitation","disease_self",3,"Reptiles/Amphibeans",1,"get cancer","boa","0.15"
11,21150,"prevalence_elicitation","disease_self",3,"Birds",2,"get cancer","wood pecker","0.17"
11,21150,"prevalence_elicitation","disease_self",3,"Reptiles/Amphibeans",3,"get cancer","alligator","0.14"
11,21150,"prevalence_elicitation","disease_self",3,"Insects/Bugs",4,"get cancer","ladybug","0"
11,21150,"prevalence_elicitation","disease_self",3,"Fish",5,"get cancer","gold fish","0"
